name,rae,spearman,kendall,r2,mae,te_mean,te_std,boltz_sp,selectivity_sp,biomech_score
nb150_smarts,0.5501290060635403,0.7394621687341687,0.547066052138731,0.6009519635585079,0.500524751262847,4.759584972002158,0.5548166006821963,0.08070987851844269,-0.40134609942089344,-0.16031811045122538
nb153_counter_multi,0.5506639204793865,0.735952194559589,0.5439706335638673,0.5986417656891154,0.501011433299219,4.761079340793251,0.5603789255543824,0.06710515649532392,-0.36910315977199815,-0.15099900163833713
nb144_full_papyrus,0.5507277745901404,0.737924437466632,0.5463472263788461,0.5930348732067061,0.5010695297866791,4.723236676902402,0.5413488841962588,0.07835130242109815,-0.41638436639588605,-0.16901653198739394
nb258_cross_target,0.5507705425187928,0.7383400017929632,0.5462669929796792,0.598617033698893,0.5011084413994369,4.759083306605541,0.5602700300363851,0.07817655357589826,-0.3633951122943546,-0.14260927935922818
nb155_tta,0.5509602960855537,0.7357666146673212,0.5438695815859076,0.5977734811718053,0.501281085189816,4.774034303817464,0.5743902400884211,0.06285723072678454,-0.3000101684984186,-0.11857646888581704
nb246_base,0.5510589100537187,0.735622938399792,0.5437547285276246,0.5975256928118199,0.5013708072938001,4.754147073527797,0.556765381095442,0.06625612243156531,-0.3836385127255558,-0.15869119514699526
nb281_unweighted,0.5510589100537187,0.735622938399792,0.5437547285276246,0.5975256928118199,0.5013708072938001,4.754147073527797,0.556765381095442,0.06625612243156531,-0.3836385127255558,-0.15869119514699526
nb257_ext_knn,0.5512229623900881,0.7373722695051322,0.5451598656378194,0.5977169261545383,0.5015200672927282,4.747857873151632,0.5609521290808405,0.07486512517919314,-0.3650195832480033,-0.1450772290344051
nb228_medchem,0.5512558722617095,0.7369861066722104,0.5450630241589413,0.5979063605702317,0.50155000973373,4.749669542026638,0.5641964670264825,0.07381716542084785,-0.3516598295958769,-0.1389213320875145
nb133_interactions,0.5513450861240726,0.7376800089778582,0.5456786926913255,0.5965717940957385,0.5016311793244557,4.725543403004915,0.5487836979283491,0.08129998919152617,-0.36865126601360737,-0.14367563841104058
nb281_relabeled,0.5515156326361446,0.7390301313567073,0.546994473654343,0.6000701983143542,0.5017863479296242,4.760578880004571,0.5328923494492885,0.06784050603567936,-0.4372279215589233,-0.18469370776162197
nb263_pxr_active_knn,0.5515245342676116,0.7384243960450333,0.5456953007710366,0.5984902606397072,0.5017944469151834,4.74839966369939,0.5517854069795032,0.0674414991353221,-0.3918508195951943,-0.1622046602299361
nb251_smarts,0.5515313661185857,0.737602907621627,0.5459650066288781,0.5973445908034513,0.5018006627490547,4.741984250163949,0.557281686309198,0.06636180726215671,-0.37615871106105087,-0.15489845189944706
nb220_mmp_features,0.5516789119861161,0.7369157965052632,0.5452101577101836,0.5940281507841287,0.5019349046411046,4.753611292266473,0.5600495666219377,0.07924851241267893,-0.3780934812103216,-0.14942248439882133
nb275_combined,0.5518185196918989,0.7345449637757168,0.5432176559780979,0.5971739765111626,0.5020619241427873,4.746289003674387,0.5620243600178598,0.07305719460372724,-0.37094851113272814,-0.14894565826450046
nb175_eng_v2,0.5519008946414834,0.7372668229555293,0.5451682866359826,0.596213265794223,0.5021368714745887,4.746359571655646,0.5667255962882701,0.07621813989009489,-0.3325685627005257,-0.1281752114052154
nb132_seed_ensemble,0.5522039247439332,0.7342268204711118,0.5404754514928619,0.6146711326757133,0.502412577836155,4.727623580715908,0.7190063183763724,0.05958393419914899,0.3885748565032881,0.22407939535121854
nb280_combined,0.5522047982699756,0.7360421725712197,0.5441180010317253,0.5988076138292533,0.5024133725977478,4.7448027001089566,0.5562345193262007,0.06892082010717457,-0.37077571776799334,-0.15092744883040937
nb176_atom_sim,0.5533213267040547,0.7343770713030674,0.5422090075314258,0.5965954571271742,0.5034292254442359,4.745490463933583,0.5532532414682992,0.07578206774637633,-0.38361015825881184,-0.15391404525621777
nb152_top3d,0.5535311161926523,0.7394550805318963,0.546415062197384,0.5949297910775124,0.5036200985493449,4.732306467737116,0.5522371221717255,0.09911850496052065,-0.32204283355519153,-0.11146216429733544
nb147_pseudo_iter,0.5535429317755797,0.7337997090244442,0.5421135695522415,0.6012277761007302,0.5036308487400103,4.790683400757739,0.5464101287926331,0.09315553393860788,-0.3090248445570802,-0.10793465530923615
nb170_boltz_feat,0.5535472342979524,0.7336004448722298,0.5424546199778557,0.5940035988835672,0.5036347633108049,4.750556813615768,0.5512910756298567,0.07788660915420849,-0.40948178701049,-0.16579758892814075
nb154_goss_aux,0.5538456268986057,0.7347671283062799,0.5434948471676402,0.6015157421062238,0.5039062503267131,4.7147137314413605,0.552047350219154,0.05929772296743806,-0.34039626211686813,-0.14054926957471503
nb267_quantile,0.5539548868451675,0.7302832955170871,0.5396225661996705,0.592776222761765,0.5040056584782067,4.791337723093188,0.577177139304479,0.0843629826836872,-0.3162458117163857,-0.11594141451634926
nb131_pseudo_label,0.5544023067677963,0.7301552180059507,0.5379935962008416,0.6137475008050339,0.504412735260226,4.9294816728629955,0.6170131148744703,0.06675468106469157,0.091269028602635,0.07901185483366328
catboost,0.5593975721438864,0.7314223655332612,0.5375435406323357,0.6016189471088043,0.5089575855268026,4.859005048901903,0.6377439338178021,0.0864611243372699,0.07371992471044668,0.08009052452385829
nb273_combined,0.5599433328309321,0.7246519264565952,0.534468004969802,0.5870847078817016,0.5094541358434043,4.7259930274749244,0.5393586415986996,0.060313239527157725,-0.35750618287368885,-0.14859647167326556
lgbm_bindingdb,0.5600142733597709,0.7323633740533316,0.5399733586281772,0.6022016247886381,0.5095186797779362,4.804384003398233,0.6493752669136981,0.06285705295583317,0.03351186869979749,0.04818446082781533
lgbm_cliff_oversample,0.5600142733597709,0.7323633740533316,0.5399733586281772,0.6022016247886381,0.5095186797779362,4.819827171751927,0.6821043738684576,0.04669731793410245,0.2627968419346031,0.15474707993435277
lgbm_base,0.5600142756873001,0.7323629796890719,0.5399727646858354,0.6022016235386238,0.5095186818955958,4.804384003398233,0.6493752669136981,0.06285705295583317,0.03351186869979749,0.04818446082781533
lgbm_pubchem,0.5600142756873001,0.7323629796890719,0.5399727646858354,0.6022016235386238,0.5095186818955958,4.804384003398233,0.6493752669136981,0.06285705295583317,0.03351186869979749,0.04818446082781533
lgbm_all_external,0.5600142756873001,0.7323629796890719,0.5399727646858354,0.6022016235386238,0.5095186818955958,4.804384003398233,0.6493752669136981,0.06285705295583317,0.03351186869979749,0.04818446082781533
hard_negatives,0.5606421924982865,0.732040657217098,0.5393868035636383,0.6053408409235976,0.5100899804495143,4.7956742327360296,0.6500689681180765,0.07117708902200379,0.008676377938198287,0.039926733480101034
nb180_full,0.5612858887688822,0.7242120254275667,0.5349318616186312,0.5861557770679525,0.5106756356543437,4.718746941263499,0.5512637792627887,0.06474160281134093,-0.33998730004323396,-0.1376228486159465
nb97_pxr_features,0.5616283652838986,0.7311931553638255,0.5377819016636806,0.6044666438535147,0.5109872316083882,4.808391784002636,0.6587408595706756,0.06072931243884681,0.11154762768220813,0.08613847006052747
nb177_bootstrap,0.5619456518721964,0.7288455536925392,0.5370552710540688,0.5937990694128056,0.5112759089712184,4.695590616792293,0.40563602063460896,0.09589640646688058,-0.4828993233326508,-0.1935014584328851
nb98_chembl_bayesian_fp,0.5625221571360108,0.7288509083150901,0.5362104498397605,0.6025072589894133,0.5118004316751514,4.797269809711662,0.6500948257597667,0.06038825886863723,0.07453891548342323,0.06746358717603024
deep_ensemble,0.5626907992173804,0.721244877805735,0.5307516857275535,0.6017405330425178,0.5119538675690956,4.858251094818115,0.6464466452598572,0.06021093234464242,0.10591086635606528,0.08306089935035385
lgbm_aug,0.5633354124035389,0.7287303203648975,0.5365145414401022,0.6034017552167681,0.5125403570126743,4.767943201812044,0.6698222859137198,0.08268598041390768,0.18931984122920795,0.1360029108215578
xgboost_dart,0.563512588011176,0.7296852226727527,0.5360518313109783,0.601675916433318,0.5127015569784368,4.837246417999268,0.6720274090766907,0.07389067370924068,0.18924419968939862,0.13156743669931964
nb151_3d_quantum,0.5653330414202559,0.7283700511412173,0.5358205108414761,0.5843867573665378,0.5143578630079721,4.702982649947176,0.5312582655204748,0.08079698628461557,-0.27527120736341504,-0.09723711053939973
chemprop_aux,0.5665442149763529,0.724941262124529,0.5335201748431982,0.596777646758688,0.5154598269768227,4.83127389185985,0.5832170833108092,0.05951878114547069,0.12554949001069474,0.09253413557808271
nb217_pxr_modes,0.5666514681170705,0.7219910845758174,0.5307435846154621,0.5803603043956704,0.5155574092729535,4.754649598081272,0.504095393488603,0.07378561107697909,-0.5297923670842152,-0.22800337800361803
nb272_A_full_pxr,0.5670551298497661,0.72221821057719,0.5314518841276428,0.5801336410088354,0.5159246734712141,4.727480630740645,0.5225304028524671,0.08585705864450363,-0.28650428712426335,-0.10032361423987986
nb118_et,0.5676363176066432,0.7368240180533616,0.5428307578958169,0.5955219998146861,0.5164534564552807,4.760933988324969,0.5039472067590755,0.06307695562268188,-0.3893981137790976,-0.16316057907820786
nb118_rf_et_blend,0.5697335662661477,0.7320434587011443,0.5390078586462893,0.5907398992877839,0.5183615995491091,4.720148033141978,0.5197450586229316,0.06246595686281203,-0.39432619120759105,-0.1659301171723895
nb272_B_pxr_papyrus,0.573348922153028,0.7100121933276358,0.5226711222094658,0.5686775363519541,0.5216509645636098,4.70467055084866,0.5295840541994749,0.0844817336792045,-0.2554443242712814,-0.08548129529603844
nb130_external_pxr,0.5741599801846325,0.7098875786813906,0.5188195984666976,0.5853150662234589,0.5223888907864669,4.741329760746669,0.751767624988033,0.05444119834687238,0.4563549204155005,0.2553980593811864
morgan_protbert_nr,0.5749102790687574,0.7073323597932826,0.5193368747700259,0.5782455483451998,0.5230715364172374,4.819402396737617,0.6464553574139671,0.0643543746665545,0.09989407739840744,0.08212422603248097
morgan_esm2_nr,0.576305119986745,0.7103689688709,0.5212829744899101,0.5791995311959605,0.52434060675498,4.81683927940204,0.6522249884343956,0.09280870281247869,0.136748259977928,0.11477848139520334
aug_lgbm_ext,0.5770345262092155,0.7157442842207695,0.5253871280337493,0.5844373686717106,0.5250042435820652,4.836053837149807,0.6580947007406797,0.0717710217705418,0.1845349583020457,0.12815299003629374
aug_lgbm_pap,0.5794106350998302,0.7138167401606996,0.5238126352938257,0.5758940827567541,0.5271661025248582,4.845107165730664,0.6487191412650701,0.07163653804582794,0.1383833971886591,0.10500996761724352
nb118_rf,0.5809665451261704,0.7147744895119803,0.5238030447125842,0.5739085033439029,0.528581718626423,4.679362077958985,0.5506832726476502,0.060633138354153876,-0.24362557811113392,-0.09149621987849002
nb93_chemprop_large_gpu,0.5870048502630884,0.7281998900695188,0.5357525662296801,0.5891664986636611,0.5340755594226596,5.081480057383606,0.7050620393637008,0.12378493554736389,0.4602849917229846,0.2920349636351742
nb100_emax_corrected,0.5884471954574713,0.731146311084572,0.539394288895339,0.5740346966571346,0.5353878506519831,4.829068583918682,0.6083317297256093,0.06499981511821058,-0.09919423538580564,-0.01709721013379753
nr_weighted,0.5964093703245309,0.6785049033862145,0.4969714053981186,0.5245528655389937,0.5426320889141373,4.848657985470712,0.6229632985647947,0.07891563630623252,0.04679571415568754,0.06285567523096003
nb272_C_pxr_papyrus_other_nr,0.598898477040025,0.6624310612364683,0.48574691659627184,0.503740043149201,0.5448967568482173,4.741136683626731,0.5392679046349786,0.08600967500625756,-0.1416622046157872,-0.027826264804764828
chemberta_mtr,0.5993107108408308,0.6920787142589632,0.5038194606958751,0.5584416352934799,0.5452718201848824,4.7301843163768655,0.5560983609417424,0.049940172296054346,0.05218795269790426,0.0510640624969793
singleconc,0.6003233196443993,0.7309122554570922,0.5359879951382798,0.5376968336138901,0.5461931236681496,4.857556677424612,0.5023094365912589,0.05545253728923477,-0.3346913256308736,-0.13961939417081942
nb283_rnn_transformer_mpnn,0.602915685891206,0.6803559224306411,0.4979089431936339,0.5275891790710683,0.548551740386344,4.745209217071533,0.5263553261756897,0.11001781976016568,0.015042266821398505,0.0625300432907821
nb130_struct_ext,0.6090127314114941,0.6631891762127873,0.4833059079723302,0.5125449979732847,0.554099025039297,4.7787861603695205,0.6155153870921878,0.10318817320055299,0.11002866623318705,0.10660841971687002
crossattn_grover_esm2,0.6138931138581921,0.660925779074613,0.47884058443514516,0.5269696935282935,0.5585393511869404,4.505022654524091,0.5890093712696116,0.05533334186633901,0.1848976110428471,0.12011547645459306
nb213_chemberta_mtr,0.6146341739881988,0.6925040308502373,0.5063878652856457,0.5396256502800316,0.559213591107312,4.692630767822266,0.5734350085258484,0.07243086470881444,0.15359579422363062,0.11301332946622253
crossattn_chemberta_esm2,0.6147442762695392,0.6591639468666912,0.476334924979013,0.5267658921155959,0.5593137656416012,4.5770852593650595,0.586485562945515,0.031406394692363705,0.22969322932873232,0.13054981201054802
lgbm_chemberta_emb,0.6155395731372469,0.6674028247589835,0.48216369307143314,0.5382576152044435,0.5600373518595647,4.67719920422648,0.5399633473590899,0.04573126715781376,0.06923627619891123,0.057483771678362494
nb264_chemprop_mt,0.6170623542648055,0.6977955076423237,0.5107542402253024,0.5284052275967156,0.561422826242297,4.608501076608187,0.608725984129952,0.09934898499897606,0.22943154538421287,0.16439026519159447
chemberta_esm2_nr,0.6186397283340794,0.6646189095807504,0.48117679881239467,0.5285827673791468,0.5628579710082877,4.679861400431468,0.5352063901374293,0.040048640799940874,0.046041521917592206,0.04304508135876654
grover_lgbm,0.6208390490043564,0.6770458928303382,0.4901515664689148,0.5352224129100667,0.5648589824425229,4.749008554794487,0.5584581699373481,0.11362799224065354,0.15568806602270918,0.13465802913168134
grover_large,0.6295338803956891,0.6709506342560065,0.48493171719074024,0.5229441771117345,0.5727698147590371,4.7373052154152235,0.5790233550271096,0.0888517880913373,0.17317139466288942,0.13101159137711335
grover,0.6355275286382338,0.6627940342937706,0.4784496538545315,0.5158699247815348,0.5782230253018206,4.75790333768191,0.553191679705934,0.10128526620133343,0.1422305383473275,0.12175790227433046
nb265_5cls,0.6524595249906796,0.6456105421424881,0.4673388485278895,0.42289507536690174,0.5936282905564806,4.798372300346168,0.42463616443708513,0.07856631638678409,-0.47516690914624443,-0.19830029637973018
nb230_atom_pair,0.6533913110441989,0.6526915358695238,0.46810062531760716,0.4799441088993206,0.5944760589481259,4.719183803006398,0.37748518409534687,0.07840165778526681,-0.2393174821935168,-0.080457912204125
nb230_ecfp8,0.665713924076383,0.6453434371624589,0.4606358778432211,0.469406292296905,0.6056875616227001,4.824860198938593,0.3718207097394712,0.10057991774404573,-0.05708003161745328,0.021749943063296227
nb133_neighbor_aware,0.6721830019839466,0.6419998138004249,0.4579966867321584,0.48034927695396423,0.6115733330961085,5.189918820579623,0.4239523519810236,0.06059598422531686,0.014070570801192348,0.037333277513254604
nb273_molformer_only,0.6743522600394937,0.5877971782989154,0.4169871169286443,0.4352146347699979,0.6135469926136221,4.702688954798871,0.4229271489664818,0.06719210888705877,-0.056580601720653205,0.0053057535832027845
nb230_maccs,0.6753030760191825,0.610522751793607,0.4356987178122737,0.4279243992518067,0.6144120750333547,4.82535984731658,0.38989151355414114,-0.00873557974145387,-0.028714644091170603,-0.018725111916312237
chemberta,0.6782283958213101,0.6351336492146384,0.4515831609643344,0.4635619542972539,0.6170736234159808,4.705476966383071,0.47208380678607204,0.030612068940997113,0.14156469724895898,0.08608838309497804
nb230_top_torsion,0.6891516801690972,0.6284145588446356,0.44769958649275804,0.43659073503484713,0.6270119726411407,4.770060401018753,0.4107239273207748,0.10533529079895093,-0.05547573763113582,0.024929776583907555
nb94_chemberta_mtr,0.690403789133115,0.6193414583568887,0.44243824254063385,0.3746576943304024,0.628151180937488,4.935094896115754,0.4594850009558058,0.06235445141916445,-0.13105488151599165,-0.034350215048413596
nb281_precision,0.7001336434085194,0.6895890004306817,0.5013062604306205,0.3421178179156471,0.637003709775893,4.981118136651944,0.39065299777817253,0.051837432816745035,-0.5890208169122045,-0.26859169204772976
unimol,0.7007566282595197,0.5830852034078391,0.4108283368532965,0.4322264706916841,0.637570521076789,4.5857737386245025,0.45308688119417595,0.06399843134912508,0.16608028918356205,0.11503936026634357
bert_smiles,0.7150317944210497,0.5651531335138169,0.3957598963065139,0.40065499894222456,0.6505585182801401,4.6404200342623625,0.44994589854219236,-0.0483906751314083,0.15478525624616016,0.05319729055737593
nb213_chemberta_zinc,0.716458111194197,0.590068913074109,0.41813187162540494,0.41159751637645103,0.6518562263453991,4.628414154052734,0.49788177013397217,-0.06774868733929508,0.2727628592395386,0.10250708595012176
nb265_10cls,0.7190451725766153,0.6174281371048332,0.445252207761834,0.33030276083260257,0.6542100165303636,4.777012222841046,0.311099617662832,0.06915592219036568,-0.6007950628029217,-0.265819570306278
nb272_D_pxr_papyrus_nr_pubchem,0.7209631423816601,0.5824624546675584,0.4178760105661409,0.28598449224837785,0.6559550460580175,4.89493482709468,0.5171600708809281,0.096575313730175,-0.050276558269051363,0.023149377730561818
nb213_zinc_mlp,0.7282022963250607,0.5401463779152266,0.37925791992436253,0.35579601165046504,0.662541457039691,4.901678085327148,0.6106414198875427,-0.08096222438391701,0.4320010111611715,0.17551939338862727
nb213_zinc_lgbm,0.7305256473891403,0.5386406607324948,0.37505406532262575,0.360433195132264,0.6646553152449978,4.647434579760331,0.376226853511991,-0.04621751413634606,0.12879052111065603,0.041286503487154985
knn,0.7340745313315337,0.6008009096465406,0.42427190040132945,0.39970184029996647,0.6678842019841965,4.769639961069374,0.34142988080320585,0.06768455797263072,0.06483626728369783,0.06626041262816428
nb265_binary,0.7448097591925303,0.5876959403873563,0.4187427205251468,0.2823165396330989,0.6776514514759544,4.672195867541325,0.36492384856711835,0.04435154134525679,-0.47449022401984214,-0.21506934133729266
selformer,0.7691224877266479,0.5254219750371579,0.36586635214592167,0.3376518618180384,0.6997719400666882,4.641466013400058,0.43453007196090415,0.06964901591443372,0.17044314765964433,0.12004608178703902
nb275_frag,0.8312372026124728,0.3809400069173271,0.2591799530073291,0.15124560487140082,0.7562858702091015,4.63778348821618,0.5272799296486295,-0.10232117031524791,0.32099796459808977,0.10933839714142093
nb275_fw,0.8524089691559592,0.41527709811750085,0.28202900597421326,0.20971387765110283,0.7755486123408073,4.444197177886963,0.5691107511520386,-0.07531179078564405,0.44217613973595005,0.183432174475153
nb276_murcko,0.9724676776578093,0.2466265947417865,0.196755466667223,0.05564535778453239,0.8847818186387614,4.383601652491323,0.368799574464536,-0.031684265809854624,0.3542638335964043,0.16128978389327484
nb281_lambdarank,1.0187992636802123,0.40953543497486544,0.2793651433291306,-0.2208939177991378,0.9269357594669569,4.315509026519081,1.1208880154393066,-0.013791689547678862,0.7324909189730531,0.3593496147126871
nb266_alpha070,1.0319840972875756,0.05987838967274161,0.0425218926451628,-19.836810364645277,0.9389317376630336,4.658705711364746,3.9722485212223546e-07,-0.0031545530139980168,0.11515631689615277,0.05600088194107738
nb266_alpha030,1.0844709788258533,-0.013460098753902729,-0.00922039310230048,-0.42727558464966164,0.9866859608305985,4.2304534912109375,9.277608228330791e-07,0.021182914710836862,-0.1522511350341088,-0.06553411016163598
nb266_alpha100,1.1175184060276042,0.03733655454956246,0.026899579649534357,-39.66461611490649,1.0167535542454473,4.509548187255859,9.167070516014064e-07,0.03152890277898826,-0.160684558736549,-0.06457782797878037
nb276_recap,1.1236912501717649,0.07984109494384037,0.05633217633752914,-0.49166297227687883,1.0223698028812873,5.121779268581943,0.6044414995966991,-0.03082592988884861,0.6993770923578275,0.33427558123448947
nb266_alpha050,1.1496539107636283,0.06763757158660866,0.0485634690366932,-106.8624559935199,1.0459914517884223,4.656712532043457,1.8361920410825405e-06,0.017168477817220733,-0.2670994539282833,-0.1249654880555313
nb276_brics,1.153441810522095,0.20388826667414078,0.13989322118902006,-0.5843982382619282,1.0494378026688849,5.31960948944018,0.5411630051783555,-0.06450436612307794,0.5396238958078657,0.23755976484239388
nb280_meta_analogy,1.5990926257188933,-0.08390539614702831,-0.05630727429917524,-1.7146794734793565,1.454904994850893,5.738457280989976,0.21808960192268617,0.02145077676685609,0.42565610870889486,0.22355344273787547
nb279_pocket_aware,1.7460757359032686,0.10940529467889004,0.07375538493403995,-1.9549258512936496,1.588634872486861,5.937125191131349,0.13429564427045673,-0.11406720832750963,0.16990948011648713,0.027921135894488747
nb282_kg_hetgnn,2.0109554588112246,0.5780908717741986,0.4145889215312425,-2.141230973143629,1.829630813369432,2.9984872341156006,0.6887951493263245,0.09806876749266163,0.418041369433636,0.25805506846314885
nb116_quantile_width,3.707217617270382,-0.3618228179527739,-0.2614879145680958,-9.284502893615969,3.372943719217714,0.5404545073733842,0.2722997674354152,-0.08059868278835872,0.7008663311773274,0.3101338241944844
nb247_hardness,3.968892964668167,-0.2954793526566856,-0.21295593251089417,-13.938715938822098,3.611024218017604,2.022575946031897,1.2366301754292481,0.030600558951882014,0.8161405450061954,0.42337055197903867
nb218_residual_blend,4.750987912336874,0.0820882622493122,0.055187573029723144,-14.854409807665109,4.322598912009644,-2.5560809062713017e-05,0.002510035107066863,0.005595740803458501,-0.38429254059516443,-0.18934839989585298
nb259_multitask_nn,11405228285.92811,0.046639882321073335,0.03324844185617622,-3.524542370728081e+23,10376837047.29215,167.34854125976562,381.71502685546875,0.021205941247411656,0.9997939634673586,0.5104999523573851
